id,dteday,Season,Hour,Holiday,Days,Workdays,Weather,Temp,TempFeeled,Humidity,Windspeed,Casual,Registered,Total User,Suhu
229,2011-01-10,Springer,19,No,Mon,Yes,Good,6.5600000000000005,8.334999999999999,47.0,11.0014,3,92,95,Dingin
230,2011-01-10,Springer,20,No,Mon,Yes,Good,6.5600000000000005,8.334999999999999,50.0,11.0014,1,73,74,Dingin
231,2011-01-10,Springer,21,No,Mon,Yes,Good,5.74,6.819999999999999,59.0,12.998000000000001,1,37,38,Dingin
232,2011-01-10,Springer,22,No,Mon,Yes,Good,5.74,7.575,59.0,11.0014,2,22,24,Dingin
233,2011-01-10,Springer,23,No,Mon,Yes,Good,5.74,7.575,59.0,11.0014,0,18,18,Dingin
234,2011-01-11,Springer,0,No,Tue,Yes,Good,5.74,8.334999999999999,59.0,7.0015,2,10,12,Dingin
235,2011-01-11,Springer,1,No,Tue,Yes,Good,5.74,7.575,59.0,11.0014,0,3,3,Dingin
236,2011-01-11,Springer,2,No,Tue,Yes,Not Good,6.5600000000000005,7.575,55.00000000000001,12.998000000000001,0,3,3,Dingin
237,2011-01-11,Springer,5,No,Tue,Yes,Not Good,6.5600000000000005,9.09,55.00000000000001,8.9981,0,6,6,Dingin
238,2011-01-11,Springer,6,No,Tue,Yes,Not Good,6.5600000000000005,9.09,55.00000000000001,8.9981,0,27,27,Dingin
239,2011-01-11,Springer,7,No,Tue,Yes,Not Good,6.5600000000000005,11.365,55.00000000000001,0.0,2,97,99,Dingin
240,2011-01-11,Springer,8,No,Tue,Yes,Not Good,7.38,10.605,51.0,6.0032,3,214,217,Dingin
241,2011-01-11,Springer,9,No,Tue,Yes,Not Good,7.38,9.85,51.0,11.0014,3,127,130,Dingin
242,2011-01-11,Springer,10,No,Tue,Yes,Not Good,8.200000000000001,10.605,51.0,11.0014,3,51,54,Dingin
243,2011-01-11,Springer,11,No,Tue,Yes,Not Good,8.200000000000001,10.605,47.0,8.9981,4,31,35,Dingin
244,2011-01-11,Springer,12,No,Tue,Yes,Not Good,8.200000000000001,11.365,51.0,7.0015,2,55,57,Dingin
245,2011-01-11,Springer,13,No,Tue,Yes,Not Good,8.200000000000001,11.365,59.0,6.0032,6,46,52,Dingin
246,2011-01-11,Springer,14,No,Tue,Yes,Not Good,8.200000000000001,11.365,59.0,6.0032,3,60,63,Dingin
247,2011-01-11,Springer,15,No,Tue,Yes,Not Good,6.5600000000000005,9.85,80.0,6.0032,2,45,47,Dingin
248,2011-01-11,Springer,16,No,Tue,Yes,Not Good,6.5600000000000005,7.575,86.0,15.001299999999999,4,72,76,Dingin
249,2011-01-11,Springer,17,No,Tue,Yes,Not Good,6.5600000000000005,7.575,86.0,15.001299999999999,6,130,136,Dingin
250,2011-01-11,Springer,18,No,Tue,Yes,Nearly Bad,6.5600000000000005,9.09,93.0,7.0015,1,94,95,Dingin
251,2011-01-11,Springer,19,No,Tue,Yes,Nearly Bad,6.5600000000000005,11.365,93.0,0.0,0,51,51,Dingin
252,2011-01-11,Springer,20,No,Tue,Yes,Nearly Bad,6.5600000000000005,7.575,93.0,12.998000000000001,0,32,32,Dingin
253,2011-01-11,Springer,21,No,Tue,Yes,Nearly Bad,6.5600000000000005,9.85,86.0,6.0032,0,20,20,Dingin
254,2011-01-11,Springer,22,No,Tue,Yes,Nearly Bad,6.5600000000000005,9.09,93.0,7.0015,1,28,29,Dingin
255,2011-01-11,Springer,23,No,Tue,Yes,Nearly Bad,6.5600000000000005,9.85,93.0,6.0032,1,18,19,Dingin
256,2011-01-12,Springer,0,No,Wed,Yes,Not Good,6.5600000000000005,9.85,86.0,6.0032,0,7,7,Dingin
257,2011-01-12,Springer,1,No,Wed,Yes,Not Good,6.5600000000000005,9.09,86.0,7.0015,0,6,6,Dingin
258,2011-01-12,Springer,2,No,Wed,Yes,Good,5.74,7.575,86.0,8.9981,0,1,1,Dingin
259,2011-01-12,Springer,5,No,Wed,Yes,Good,5.74,7.575,86.0,11.0014,0,5,5,Dingin
260,2011-01-12,Springer,6,No,Wed,Yes,Good,4.92,7.575,93.0,8.9981,0,16,16,Dingin
261,2011-01-12,Springer,7,No,Wed,Yes,Good,5.74,7.575,69.0,8.9981,0,54,54,Dingin
262,2011-01-12,Springer,8,No,Wed,Yes,Good,6.5600000000000005,8.334999999999999,59.0,11.0014,3,125,128,Dingin
263,2011-01-12,Springer,9,No,Wed,Yes,Good,6.5600000000000005,6.819999999999999,59.0,22.0028,3,78,81,Dingin
264,2011-01-12,Springer,10,No,Wed,Yes,Good,7.38,9.09,55.00000000000001,15.001299999999999,0,39,39,Dingin
265,2011-01-12,Springer,11,No,Wed,Yes,Good,8.200000000000001,9.09,51.0,26.0027,3,32,35,Dingin
266,2011-01-12,Springer,12,No,Wed,Yes,Good,8.200000000000001,7.575,47.0,39.000699999999995,3,52,55,Dingin
267,2011-01-12,Springer,13,No,Wed,Yes,Good,9.02,9.85,44.0,23.9994,0,49,49,Dingin
268,2011-01-12,Springer,14,No,Wed,Yes,Good,8.200000000000001,9.09,47.0,22.0028,0,44,44,Dingin
269,2011-01-12,Springer,15,No,Wed,Yes,Good,8.200000000000001,8.334999999999999,47.0,27.999299999999998,1,48,49,Dingin
270,2011-01-12,Springer,16,No,Wed,Yes,Good,9.02,9.85,44.0,22.0028,5,63,68,Dingin
271,2011-01-12,Springer,17,No,Wed,Yes,Good,8.200000000000001,9.09,47.0,23.9994,0,139,139,Dingin
272,2011-01-12,Springer,18,No,Wed,Yes,Good,8.200000000000001,7.575,47.0,35.0008,2,135,137,Dingin
273,2011-01-12,Springer,19,No,Wed,Yes,Good,7.38,7.575,47.0,27.999299999999998,1,82,83,Dingin
274,2011-01-12,Springer,20,No,Wed,Yes,Good,6.5600000000000005,6.819999999999999,50.0,22.0028,2,54,56,Dingin
275,2011-01-12,Springer,21,No,Wed,Yes,Good,6.5600000000000005,6.819999999999999,55.00000000000001,22.0028,0,57,57,Dingin
276,2011-01-12,Springer,22,No,Wed,Yes,Good,6.5600000000000005,6.0600000000000005,55.00000000000001,30.002599999999997,1,32,33,Dingin
277,2011-01-12,Springer,23,No,Wed,Yes,Good,5.74,5.305,59.0,27.999299999999998,1,19,20,Dingin
278,2011-01-13,Springer,0,No,Thu,Yes,Good,5.74,6.0600000000000005,59.0,19.0012,1,6,7,Dingin
279,2011-01-13,Springer,1,No,Thu,Yes,Good,5.74,6.0600000000000005,50.0,19.0012,0,2,2,Dingin
280,2011-01-13,Springer,2,No,Thu,Yes,Good,5.74,6.0600000000000005,50.0,23.9994,0,2,2,Dingin
281,2011-01-13,Springer,3,No,Thu,Yes,Good,5.74,6.0600000000000005,50.0,22.0028,0,3,3,Dingin
282,2011-01-13,Springer,4,No,Thu,Yes,Good,5.74,6.0600000000000005,50.0,16.997899999999998,0,4,4,Dingin
283,2011-01-13,Springer,5,No,Thu,Yes,Good,5.74,6.0600000000000005,50.0,19.999499999999998,0,3,3,Dingin
284,2011-01-13,Springer,6,No,Thu,Yes,Good,4.92,7.575,54.0,8.9981,0,28,28,Dingin
285,2011-01-13,Springer,7,No,Thu,Yes,Good,4.92,7.575,54.0,8.9981,0,72,72,Dingin
286,2011-01-13,Springer,8,No,Thu,Yes,Good,5.74,6.819999999999999,50.0,12.998000000000001,5,197,202,Dingin
287,2011-01-13,Springer,9,No,Thu,Yes,Good,5.74,6.0600000000000005,50.0,22.0028,2,137,139,Dingin
288,2011-01-13,Springer,10,No,Thu,Yes,Not Good,6.5600000000000005,6.819999999999999,50.0,23.9994,2,36,38,Dingin
289,2011-01-13,Springer,11,No,Thu,Yes,Not Good,8.200000000000001,8.334999999999999,44.0,30.002599999999997,4,33,37,Dingin
290,2011-01-13,Springer,12,No,Thu,Yes,Good,8.200000000000001,8.334999999999999,44.0,27.999299999999998,3,49,52,Dingin
291,2011-01-13,Springer,13,No,Thu,Yes,Good,9.02,9.85,41.0,30.002599999999997,2,81,83,Dingin
292,2011-01-13,Springer,14,No,Thu,Yes,Good,9.02,9.85,41.0,26.0027,3,39,42,Dingin
293,2011-01-13,Springer,15,No,Thu,Yes,Good,9.84,10.605,38.0,19.999499999999998,5,55,60,Dingin
294,2011-01-13,Springer,16,No,Thu,Yes,Good,9.84,10.605,38.0,23.9994,2,76,78,Dingin
295,2011-01-13,Springer,17,No,Thu,Yes,Good,8.200000000000001,9.09,40.0,19.0012,4,158,162,Dingin
296,2011-01-13,Springer,18,No,Thu,Yes,Good,8.200000000000001,9.09,40.0,22.0028,3,141,144,Dingin
297,2011-01-13,Springer,19,No,Thu,Yes,Good,6.5600000000000005,7.575,47.0,16.997899999999998,1,98,99,Dingin
298,2011-01-13,Springer,20,No,Thu,Yes,Good,6.5600000000000005,7.575,47.0,15.001299999999999,0,64,64,Dingin
299,2011-01-13,Springer,21,No,Thu,Yes,Good,5.74,6.0600000000000005,46.0,19.999499999999998,0,40,40,Dingin
300,2011-01-13,Springer,22,No,Thu,Yes,Good,5.74,6.0600000000000005,46.0,22.0028,0,30,30,Dingin
301,2011-01-13,Springer,23,No,Thu,Yes,Good,4.92,6.819999999999999,50.0,12.998000000000001,1,14,15,Dingin
302,2011-01-14,Springer,0,No,Fri,Yes,Good,4.92,6.819999999999999,50.0,12.998000000000001,0,14,14,Dingin
303,2011-01-14,Springer,1,No,Fri,Yes,Good,4.1000000000000005,6.0600000000000005,54.0,11.0014,0,5,5,Dingin
304,2011-01-14,Springer,2,No,Fri,Yes,Good,4.1000000000000005,6.0600000000000005,54.0,8.9981,0,1,1,Dingin
305,2011-01-14,Springer,3,No,Fri,Yes,Good,4.1000000000000005,6.819999999999999,54.0,7.0015,0,1,1,Dingin
306,2011-01-14,Springer,5,No,Fri,Yes,Good,4.1000000000000005,6.819999999999999,54.0,6.0032,0,8,8,Dingin
307,2011-01-14,Springer,6,No,Fri,Yes,Good,4.1000000000000005,9.09,54.0,0.0,0,17,17,Dingin
308,2011-01-14,Springer,7,No,Fri,Yes,Good,4.1000000000000005,6.0600000000000005,74.0,11.0014,0,70,70,Dingin
309,2011-01-14,Springer,8,No,Fri,Yes,Good,4.92,8.334999999999999,68.0,0.0,2,156,158,Dingin
310,2011-01-14,Springer,9,No,Fri,Yes,Good,5.74,7.575,69.0,8.9981,0,117,117,Dingin
311,2011-01-14,Springer,10,No,Fri,Yes,Good,7.38,9.09,55.00000000000001,12.998000000000001,4,40,44,Dingin
312,2011-01-14,Springer,11,No,Fri,Yes,Good,7.38,8.334999999999999,51.0,19.0012,6,47,53,Dingin
313,2011-01-14,Springer,12,No,Fri,Yes,Good,8.200000000000001,9.85,44.0,16.997899999999998,2,59,61,Dingin
314,2011-01-14,Springer,13,No,Fri,Yes,Good,9.02,9.85,37.0,26.0027,4,73,77,Dingin
315,2011-01-14,Springer,14,No,Fri,Yes,Good,9.02,10.605,41.0,19.0012,5,59,64,Dingin
316,2011-01-14,Springer,15,No,Fri,Yes,Good,9.84,12.120000000000001,38.0,11.0014,9,59,68,Dingin
317,2011-01-14,Springer,16,No,Fri,Yes,Good,9.02,12.120000000000001,41.0,7.0015,3,87,90,Dingin
318,2011-01-14,Springer,17,No,Fri,Yes,Good,9.02,11.365,41.0,11.0014,4,155,159,Dingin
319,2011-01-14,Springer,18,No,Fri,Yes,Good,8.200000000000001,12.879999999999999,47.0,0.0,5,134,139,Dingin
320,2011-01-14,Springer,19,No,Fri,Yes,Good,6.5600000000000005,9.85,59.0,6.0032,3,89,92,Dingin
321,2011-01-14,Springer,20,No,Fri,Yes,Good,7.38,12.120000000000001,59.0,0.0,0,68,68,Dingin
322,2011-01-14,Springer,21,No,Fri,Yes,Good,6.5600000000000005,11.365,69.0,0.0,4,48,52,Dingin
323,2011-01-14,Springer,22,No,Fri,Yes,Not Good,6.5600000000000005,11.365,69.0,0.0,2,34,36,Dingin
324,2011-01-14,Springer,23,No,Fri,Yes,Not Good,7.38,12.120000000000001,55.00000000000001,0.0,1,26,27,Dingin
325,2011-01-15,Springer,0,No,Sat,No,Good,7.38,12.120000000000001,55.00000000000001,0.0,3,25,28,Dingin
326,2011-01-15,Springer,1,No,Sat,No,Not Good,6.5600000000000005,9.85,59.0,6.0032,2,18,20,Dingin
327,2011-01-15,Springer,2,No,Sat,No,Not Good,6.5600000000000005,9.85,59.0,6.0032,0,12,12,Dingin
328,2011-01-15,Springer,3,No,Sat,No,Not Good,6.5600000000000005,11.365,59.0,0.0,1,7,8,Dingin
329,2011-01-15,Springer,4,No,Sat,No,Not Good,6.5600000000000005,11.365,59.0,0.0,0,5,5,Dingin
330,2011-01-15,Springer,5,No,Sat,No,Good,6.5600000000000005,11.365,59.0,0.0,0,1,1,Dingin
331,2011-01-15,Springer,6,No,Sat,No,Good,5.74,8.334999999999999,63.0,7.0015,1,2,3,Dingin
332,2011-01-15,Springer,7,No,Sat,No,Good,5.74,10.605,63.0,0.0,1,9,10,Dingin
333,2011-01-15,Springer,8,No,Sat,No,Good,5.74,7.575,63.0,8.9981,1,22,23,Dingin
334,2011-01-15,Springer,9,No,Sat,No,Good,6.5600000000000005,9.09,64.0,8.9981,2,31,33,Dingin
335,2011-01-15,Springer,10,No,Sat,No,Good,7.38,9.85,59.0,11.0014,2,57,59,Dingin
336,2011-01-15,Springer,11,No,Sat,No,Good,8.200000000000001,9.85,55.00000000000001,15.001299999999999,18,54,72,Dingin
337,2011-01-15,Springer,12,No,Sat,No,Good,9.84,11.365,48.0,15.001299999999999,15,74,89,Dingin
338,2011-01-15,Springer,13,No,Sat,No,Good,11.48,12.879999999999999,38.0,19.999499999999998,21,80,101,Dingin
339,2011-01-15,Springer,14,No,Sat,No,Good,12.299999999999999,14.395,39.0,19.0012,26,92,118,Dingin
340,2011-01-15,Springer,15,No,Sat,No,Not Good,13.120000000000001,15.909999999999998,36.0,12.998000000000001,21,108,129,Dingin
341,2011-01-15,Springer,16,No,Sat,No,Not Good,13.940000000000001,16.665,34.0,12.998000000000001,33,95,128,Dingin
342,2011-01-15,Springer,17,No,Sat,No,Not Good,13.120000000000001,15.15,36.0,19.0012,29,54,83,Dingin
343,2011-01-15,Springer,18,No,Sat,No,Not Good,12.299999999999999,14.395,45.0,16.997899999999998,15,69,84,Dingin
344,2011-01-15,Springer,19,No,Sat,No,Not Good,13.120000000000001,15.15,39.0,16.997899999999998,14,60,74,Dingin
345,2011-01-15,Springer,20,No,Sat,No,Not Good,13.120000000000001,15.15,39.0,16.997899999999998,6,35,41,Dingin
346,2011-01-15,Springer,21,No,Sat,No,Not Good,13.120000000000001,15.15,39.0,15.001299999999999,6,51,57,Dingin
347,2011-01-15,Springer,22,No,Sat,No,Not Good,12.299999999999999,15.909999999999998,42.0,7.0015,0,26,26,Dingin
348,2011-01-15,Springer,23,No,Sat,No,Good,12.299999999999999,14.395,45.0,19.0012,5,39,44,Dingin
349,2011-01-16,Springer,0,No,Sun,No,Good,10.66,15.15,56.00000000000001,0.0,6,33,39,Dingin
350,2011-01-16,Springer,1,No,Sun,No,Good,10.66,13.635,56.00000000000001,8.9981,4,19,23,Dingin
351,2011-01-16,Springer,2,No,Sun,No,Good,10.66,14.395,56.00000000000001,6.0032,3,13,16,Dingin
352,2011-01-16,Springer,3,No,Sun,No,Good,9.02,13.635,69.0,0.0,9,6,15,Dingin
353,2011-01-16,Springer,4,No,Sun,No,Good,10.66,12.879999999999999,56.00000000000001,11.0014,0,1,1,Dingin
354,2011-01-16,Springer,5,No,Sun,No,Not Good,10.66,12.879999999999999,56.00000000000001,11.0014,1,1,2,Dingin
355,2011-01-16,Springer,6,No,Sun,No,Not Good,10.66,12.879999999999999,56.00000000000001,11.0014,0,1,1,Dingin
356,2011-01-16,Springer,7,No,Sun,No,Not Good,9.84,10.605,56.00000000000001,19.999499999999998,0,3,3,Dingin
357,2011-01-16,Springer,8,No,Sun,No,Good,9.02,10.605,55.00000000000001,19.0012,0,18,18,Dingin
358,2011-01-16,Springer,9,No,Sun,No,Good,9.02,10.605,51.0,16.997899999999998,3,29,32,Dingin
359,2011-01-16,Springer,10,No,Sun,No,Good,9.02,10.605,51.0,19.0012,8,71,79,Dingin
360,2011-01-16,Springer,11,No,Sun,No,Good,9.84,11.365,44.0,16.997899999999998,23,70,93,Dingin
361,2011-01-16,Springer,12,No,Sun,No,Good,9.84,10.605,41.0,19.0012,29,75,104,Dingin
362,2011-01-16,Springer,13,No,Sun,No,Good,10.66,11.365,35.0,19.999499999999998,23,95,118,Dingin
363,2011-01-16,Springer,14,No,Sun,No,Good,11.48,13.635,36.0,16.997899999999998,22,69,91,Dingin
364,2011-01-16,Springer,15,No,Sun,No,Good,10.66,12.120000000000001,38.0,16.997899999999998,35,78,113,Dingin
365,2011-01-16,Springer,16,No,Sun,No,Good,9.84,11.365,38.0,15.001299999999999,22,77,99,Dingin
366,2011-01-16,Springer,17,No,Sun,No,Good,9.02,10.605,37.0,16.997899999999998,23,82,105,Dingin
367,2011-01-16,Springer,18,No,Sun,No,Good,8.200000000000001,10.605,40.0,11.0014,11,56,67,Dingin
368,2011-01-16,Springer,19,No,Sun,No,Good,7.38,9.85,47.0,8.9981,14,47,61,Dingin
369,2011-01-16,Springer,20,No,Sun,No,Good,7.38,9.85,47.0,11.0014,7,50,57,Dingin
370,2011-01-16,Springer,21,No,Sun,No,Good,7.38,9.85,51.0,11.0014,6,22,28,Dingin
371,2011-01-16,Springer,22,No,Sun,No,Not Good,8.200000000000001,10.605,49.0,8.9981,2,19,21,Dingin
372,2011-01-16,Springer,23,No,Sun,No,Not Good,8.200000000000001,11.365,40.0,7.0015,0,18,18,Dingin
373,2011-01-17,Springer,0,Yes,Mon,No,Not Good,8.200000000000001,9.85,47.0,15.001299999999999,1,16,17,Dingin
374,2011-01-17,Springer,1,Yes,Mon,No,Not Good,8.200000000000001,9.85,44.0,12.998000000000001,1,15,16,Dingin
375,2011-01-17,Springer,2,Yes,Mon,No,Not Good,7.38,8.334999999999999,43.0,16.997899999999998,0,8,8,Dingin
376,2011-01-17,Springer,3,Yes,Mon,No,Not Good,7.38,9.09,43.0,12.998000000000001,0,2,2,Dingin
377,2011-01-17,Springer,4,Yes,Mon,No,Not Good,7.38,9.85,43.0,8.9981,1,2,3,Dingin
378,2011-01-17,Springer,5,Yes,Mon,No,Not Good,7.38,9.85,43.0,11.0014,0,1,1,Dingin
379,2011-01-17,Springer,6,Yes,Mon,No,Not Good,7.38,9.09,43.0,12.998000000000001,0,5,5,Dingin
380,2011-01-17,Springer,7,Yes,Mon,No,Not Good,6.5600000000000005,9.09,50.0,8.9981,4,9,13,Dingin
381,2011-01-17,Springer,8,Yes,Mon,No,Not Good,6.5600000000000005,7.575,47.0,15.001299999999999,3,30,33,Dingin
382,2011-01-17,Springer,9,Yes,Mon,No,Not Good,6.5600000000000005,7.575,47.0,15.001299999999999,8,39,47,Dingin
383,2011-01-17,Springer,10,Yes,Mon,No,Not Good,6.5600000000000005,7.575,50.0,16.997899999999998,7,50,57,Dingin
384,2011-01-17,Springer,11,Yes,Mon,No,Not Good,6.5600000000000005,7.575,55.00000000000001,12.998000000000001,9,55,64,Dingin
385,2011-01-17,Springer,12,Yes,Mon,No,Not Good,7.38,9.85,47.0,8.9981,10,70,80,Dingin
386,2011-01-17,Springer,13,Yes,Mon,No,Not Good,7.38,9.85,47.0,8.9981,13,80,93,Dingin
387,2011-01-17,Springer,14,Yes,Mon,No,Not Good,7.38,10.605,43.0,7.0015,12,74,86,Dingin
388,2011-01-17,Springer,15,Yes,Mon,No,Not Good,8.200000000000001,10.605,47.0,11.0014,21,72,93,Dingin
389,2011-01-17,Springer,16,Yes,Mon,No,Not Good,8.200000000000001,10.605,47.0,11.0014,6,76,82,Dingin
390,2011-01-17,Springer,17,Yes,Mon,No,Good,8.200000000000001,9.85,51.0,12.998000000000001,4,67,71,Dingin
391,2011-01-17,Springer,18,Yes,Mon,No,Not Good,7.38,8.334999999999999,55.00000000000001,16.997899999999998,7,85,92,Dingin
392,2011-01-17,Springer,19,Yes,Mon,No,Nearly Bad,7.38,9.09,59.0,12.998000000000001,2,58,60,Dingin
393,2011-01-17,Springer,20,Yes,Mon,No,Nearly Bad,6.5600000000000005,7.575,80.0,12.998000000000001,4,29,33,Dingin
394,2011-01-17,Springer,21,Yes,Mon,No,Nearly Bad,6.5600000000000005,7.575,80.0,12.998000000000001,3,24,27,Dingin
395,2011-01-17,Springer,22,Yes,Mon,No,Nearly Bad,5.74,6.0600000000000005,93.0,16.997899999999998,0,13,13,Dingin
396,2011-01-17,Springer,23,Yes,Mon,No,Nearly Bad,6.5600000000000005,6.819999999999999,86.0,19.0012,1,3,4,Dingin
397,2011-01-18,Springer,12,No,Tue,Yes,Not Good,8.200000000000001,9.09,86.0,22.0028,0,3,3,Dingin
398,2011-01-18,Springer,13,No,Tue,Yes,Not Good,8.200000000000001,9.85,86.0,15.001299999999999,0,22,22,Dingin
399,2011-01-18,Springer,14,No,Tue,Yes,Not Good,9.02,11.365,80.0,11.0014,2,26,28,Dingin
400,2011-01-18,Springer,15,No,Tue,Yes,Not Good,9.02,11.365,87.0,11.0014,3,32,35,Dingin
401,2011-01-18,Springer,16,No,Tue,Yes,Not Good,9.02,11.365,87.0,12.998000000000001,0,61,61,Dingin
402,2011-01-18,Springer,17,No,Tue,Yes,Not Good,9.02,11.365,82.0,12.998000000000001,1,124,125,Dingin
403,2011-01-18,Springer,18,No,Tue,Yes,Not Good,9.02,11.365,80.0,11.0014,1,132,133,Dingin
404,2011-01-18,Springer,19,No,Tue,Yes,Not Good,9.02,11.365,80.0,8.9981,1,98,99,Dingin
405,2011-01-18,Springer,20,No,Tue,Yes,Not Good,9.02,13.635,87.0,0.0,0,83,83,Dingin
406,2011-01-18,Springer,21,No,Tue,Yes,Not Good,9.02,12.120000000000001,93.0,7.0015,0,41,41,Dingin
407,2011-01-18,Springer,22,No,Tue,Yes,Not Good,9.02,12.879999999999999,93.0,6.0032,0,33,33,Dingin
408,2011-01-18,Springer,23,No,Tue,Yes,Not Good,9.02,13.635,93.0,0.0,1,19,20,Dingin
409,2011-01-19,Springer,0,No,Wed,Yes,Not Good,9.02,13.635,93.0,0.0,0,3,3,Dingin
410,2011-01-19,Springer,1,No,Wed,Yes,Nearly Bad,9.02,11.365,93.0,8.9981,1,6,7,Dingin
411,2011-01-19,Springer,2,No,Wed,Yes,Nearly Bad,9.02,11.365,93.0,8.9981,0,3,3,Dingin
412,2011-01-19,Springer,4,No,Wed,Yes,Nearly Bad,9.02,11.365,93.0,8.9981,1,1,2,Dingin
413,2011-01-19,Springer,5,No,Wed,Yes,Not Good,9.02,12.879999999999999,93.0,6.0032,0,7,7,Dingin
414,2011-01-19,Springer,6,No,Wed,Yes,Not Good,9.02,12.879999999999999,93.0,6.0032,0,32,32,Dingin
415,2011-01-19,Springer,7,No,Wed,Yes,Not Good,9.84,12.879999999999999,92.0,7.0015,1,89,90,Dingin
416,2011-01-19,Springer,8,No,Wed,Yes,Not Good,9.84,12.879999999999999,93.0,7.0015,1,196,197,Dingin
417,2011-01-19,Springer,9,No,Wed,Yes,Not Good,9.84,12.879999999999999,93.0,7.0015,2,107,109,Dingin
418,2011-01-19,Springer,10,No,Wed,Yes,Not Good,10.66,13.635,93.0,8.9981,1,46,47,Dingin
419,2011-01-19,Springer,11,No,Wed,Yes,Not Good,11.48,15.15,87.0,6.0032,5,47,52,Dingin
420,2011-01-19,Springer,12,No,Wed,Yes,Not Good,12.299999999999999,15.909999999999998,81.0,6.0032,5,65,70,Dingin
421,2011-01-19,Springer,13,No,Wed,Yes,Good,16.400000000000002,20.455000000000002,62.0,19.0012,11,67,78,Panas
422,2011-01-19,Springer,14,No,Wed,Yes,Good,16.400000000000002,20.455000000000002,57.99999999999999,16.997899999999998,7,68,75,Panas
423,2011-01-19,Springer,15,No,Wed,Yes,Good,16.400000000000002,20.455000000000002,54.0,19.0012,4,78,82,Panas
424,2011-01-19,Springer,16,No,Wed,Yes,Good,15.58,19.695,57.99999999999999,26.0027,10,94,104,Panas
425,2011-01-19,Springer,17,No,Wed,Yes,Good,14.76,16.665,56.99999999999999,22.0028,7,190,197,Dingin
426,2011-01-19,Springer,18,No,Wed,Yes,Good,13.940000000000001,15.909999999999998,61.0,19.0012,5,156,161,Dingin
427,2011-01-19,Springer,19,No,Wed,Yes,Good,13.120000000000001,14.395,56.99999999999999,27.999299999999998,4,108,112,Dingin
428,2011-01-19,Springer,20,No,Wed,Yes,Good,13.120000000000001,15.15,49.0,19.999499999999998,2,74,76,Dingin
429,2011-01-19,Springer,21,No,Wed,Yes,Good,13.120000000000001,14.395,49.0,27.999299999999998,4,55,59,Dingin
430,2011-01-19,Springer,22,No,Wed,Yes,Good,12.299999999999999,15.15,52.0,11.0014,6,53,59,Dingin
431,2011-01-19,Springer,23,No,Wed,Yes,Good,12.299999999999999,13.635,52.0,31.0009,1,27,28,Dingin
432,2011-01-20,Springer,0,No,Thu,Yes,Good,10.66,11.365,56.00000000000001,26.0027,5,8,13,Dingin
433,2011-01-20,Springer,1,No,Thu,Yes,Good,10.66,13.635,56.00000000000001,0.0,2,3,5,Dingin
434,2011-01-20,Springer,2,No,Thu,Yes,Good,10.66,13.635,56.00000000000001,0.0,0,2,2,Dingin
435,2011-01-20,Springer,3,No,Thu,Yes,Good,10.66,12.879999999999999,56.00000000000001,11.0014,0,1,1,Dingin
436,2011-01-20,Springer,4,No,Thu,Yes,Good,10.66,12.879999999999999,56.00000000000001,11.0014,0,1,1,Dingin
437,2011-01-20,Springer,5,No,Thu,Yes,Good,9.84,11.365,60.0,15.001299999999999,0,6,6,Dingin
438,2011-01-20,Springer,6,No,Thu,Yes,Good,9.02,10.605,60.0,15.001299999999999,0,35,35,Dingin
439,2011-01-20,Springer,7,No,Thu,Yes,Good,9.02,10.605,55.00000000000001,15.001299999999999,1,100,101,Dingin
440,2011-01-20,Springer,8,No,Thu,Yes,Good,9.02,10.605,55.00000000000001,19.0012,2,247,249,Dingin
441,2011-01-20,Springer,9,No,Thu,Yes,Not Good,9.84,11.365,52.0,15.001299999999999,3,140,143,Dingin
442,2011-01-20,Springer,10,No,Thu,Yes,Good,10.66,11.365,48.0,19.999499999999998,1,56,57,Dingin
443,2011-01-20,Springer,11,No,Thu,Yes,Not Good,11.48,13.635,45.0,11.0014,5,63,68,Dingin
444,2011-01-20,Springer,12,No,Thu,Yes,Not Good,12.299999999999999,16.665,42.0,0.0,7,77,84,Dingin
445,2011-01-20,Springer,13,No,Thu,Yes,Not Good,11.48,14.395,45.0,7.0015,12,86,98,Dingin
446,2011-01-20,Springer,14,No,Thu,Yes,Not Good,12.299999999999999,15.15,45.0,8.9981,6,75,81,Dingin
447,2011-01-20,Springer,15,No,Thu,Yes,Not Good,13.120000000000001,15.909999999999998,45.0,12.998000000000001,8,62,70,Dingin
448,2011-01-20,Springer,16,No,Thu,Yes,Not Good,12.299999999999999,15.15,49.0,8.9981,8,83,91,Dingin
449,2011-01-20,Springer,17,No,Thu,Yes,Not Good,12.299999999999999,15.909999999999998,49.0,7.0015,8,207,215,Dingin
450,2011-01-20,Springer,18,No,Thu,Yes,Not Good,10.66,12.879999999999999,56.00000000000001,12.998000000000001,1,184,185,Dingin
451,2011-01-20,Springer,19,No,Thu,Yes,Good,10.66,11.365,56.00000000000001,22.0028,6,146,152,Dingin
452,2011-01-20,Springer,20,No,Thu,Yes,Not Good,10.66,12.120000000000001,60.0,19.0012,2,124,126,Dingin
453,2011-01-20,Springer,21,No,Thu,Yes,Not Good,9.84,11.365,60.0,16.997899999999998,3,54,57,Dingin
454,2011-01-20,Springer,22,No,Thu,Yes,Not Good,9.84,10.605,65.0,19.0012,0,56,56,Dingin
455,2011-01-20,Springer,23,No,Thu,Yes,Not Good,9.84,10.605,65.0,22.0028,3,28,31,Dingin
